Tipo de inmueble,Dirección,Precio,Habitaciones,m2,Provincia,C. Autónoma
Piso,Calle Matilde Tagle Ortiz s/n,172000,2,65,Badajoz,Extremadura
Piso,Avenida Elvas s/n,105000,1,58,Badajoz,Extremadura
Piso,Calle Matilde Tagle Ortiz 24,175000,2,79,Badajoz,Extremadura
Piso,Calle Matilde Tagle Ortiz s/n,173000,2,66,Badajoz,Extremadura
Piso,Calle Juan Pablo II 65,408000,4,138,Badajoz,Extremadura
Piso,Avenida de la Constitución,114900,4,150,Badajoz,Extremadura
Piso,Calle Juan Pablo II 65,331000,4,125,Badajoz,Extremadura
Piso,Calle Juan Pablo II 65,364000,4,134,Badajoz,Extremadura
Piso,Calle Juan Pablo II 65,362000,4,160,Badajoz,Extremadura
Piso,Calle Juan Pablo II 65,331000,4,145,Badajoz,Extremadura
Chalet,Pozo Dulce Chacón s/n,60000,3,91,Badajoz,Extremadura
Chalet,Pozo Dulce Chacón s/n,50000,3,87,Badajoz,Extremadura
Chalet,Pozo Dulce Chacón s/n,60000,3,84,Badajoz,Extremadura
Piso,Calle Juan Pablo II 65,408000,4,140,Badajoz,Extremadura
Piso,Calle Guatemala,35571,4,139,Badajoz,Extremadura
Piso,Doctor Fleming s/n,85000,3,102,Badajoz,Extremadura
Chalet,Calle Trujillo,81446,4,138,Badajoz,Extremadura
Piso,Calle avellano 4,303000,3,113,Badajoz,Extremadura
Piso,Talavera la Real,50000,1,46,Badajoz,Extremadura
Piso,Barrial 5,100000,3,106,Badajoz,Extremadura
Piso,Talavera la Real,45000,1,53,Badajoz,Extremadura
Chalet,Calle Ecuador,60000,3,120,Badajoz,Extremadura
Piso,Avenida VILLANUEVA,420000,5,198,Badajoz,Extremadura
Ático,Avenida de Extremadura 51,115000,1,80,Badajoz,Extremadura
Piso,Avenida Extremadura s/n,38700,3,101,Badajoz,Extremadura
Chalet,zurbaran,94000,5,273,Badajoz,Extremadura
Piso,Calle Santa Catalina s/n,52900,3,111,Badajoz,Extremadura
Piso,Calle Gomez Marin 1,74900,4,143,Badajoz,Extremadura
Chalet,Zurbarán 16,80000,5,174,Badajoz,Extremadura
Chalet,Calle Nueva,61000,4,132,Badajoz,Extremadura
Chalet,Calle Luis Chamizo,75000,3,106,Badajoz,Extremadura
Chalet,Donoso Cortes,100000,5,249,Badajoz,Extremadura
Piso,Avenida colon,189000,4,158,Badajoz,Extremadura
Piso,JUAN CARLOS I,450000,3,59,Badajoz,Extremadura
Chalet,FRESNO,117000,3,102,Badajoz,Extremadura
Piso,Sergio Luna Gomez,175000,3,107,Badajoz,Extremadura
Piso,Avenida Santa Marina,295000,5,193,Badajoz,Extremadura
Casa Rural,Diseminado Diseminados 769,320000,6,216,Badajoz,Extremadura
Piso,Avenida Elvas con calle Matilde Tagle 35,179900,2,80,Badajoz,Extremadura
Piso,Calle Cruz 41,63000,5,186,Badajoz,Extremadura
Piso,San Roque - Ronda norte,69000,1,59,Badajoz,Extremadura
Piso,Centro - Argentina,89400,4,124,Badajoz,Extremadura
Chalet,Bodegones - Salesianos,79840,3,90,Badajoz,Extremadura
Piso,Nueva Ciudad,125900,4,135,Badajoz,Extremadura
Piso,Calle ABRIL,270000,4,142,Badajoz,Extremadura
Piso,Centro - Argentina,62000,4,160,Badajoz,Extremadura
Piso,Calle Juan Pablo II 65,319000,3,101,Badajoz,Extremadura
Ático,Avenida Elvas con calle Matilde Tagle 35,194900,2,72,Badajoz,Extremadura
Piso,Calle Eugenio Garcia Estop 20,179030,3,82,Badajoz,Extremadura
Piso,Maria Auxiliadora - Barriada LLera,129500,2,71,Badajoz,Extremadura
Piso,Avenida Elvas con calle Matilde Tagle 35,154900,2,60,Badajoz,Extremadura
Piso,Calle Eugenio Garcia Estop 20,177947,3,105,Badajoz,Extremadura
Piso,Calle Eugenio Garcia Estop 20,136552,2,79,Badajoz,Extremadura
Chalet,Avenida Luis Jacinto Ramallo García s/n,89000,4,550,Badajoz,Extremadura
Piso,Avenida Elvas con calle Matilde Tagle 35,144900,2,78,Badajoz,Extremadura
Piso,Calle Eugenio Garcia Estop 20,203941,4,134,Badajoz,Extremadura
Duplex,Calle Eugenio Garcia Estop 20,289000,5,164,Badajoz,Extremadura
Duplex,Calle Eugenio Garcia Estop 20,289000,4,150,Badajoz,Extremadura
Chalet,Luis de Morales 66,56050,5,200,Badajoz,Extremadura
Chalet,Avenida Luis Jacinto Ramallo García s/n,109000,4,550,Badajoz,Extremadura
Chalet,Pedanías norte,260000,5,19139,Badajoz,Extremadura
Ático,Pardaleras,309900,4,40,Badajoz,Extremadura
Piso,Calle Nuestra Señora de Bótoa,114570,2,70,Badajoz,Extremadura
Piso,Calle santa ana s/n b,25000,3,111,Badajoz,Extremadura
Piso,Calle Cerro de la Fuente,59000,3,111,Badajoz,Extremadura
Piso,Calle Jilguero,72000,4,160,Badajoz,Extremadura
Piso,Calle Cerro de la Fuente,52000,3,95,Badajoz,Extremadura
Chalet,Calle Ecuador 19,58000,3,99,Badajoz,Extremadura
Piso,Calle Cerro de la Fuente,55000,2,63,Badajoz,Extremadura
Piso,Calle Cerro de la Fuente,60000,2,68,Badajoz,Extremadura
Piso,Calle Cerro de la Fuente,57000,2,65,Badajoz,Extremadura
Piso,Calle Cerro de la Fuente,59000,2,66,Badajoz,Extremadura
Piso,Calle JHON LENNON s/n,120000,2,70,Badajoz,Extremadura
Piso,Calle Cerro de la Fuente,56000,2,64,Badajoz,Extremadura
Piso,Calle Nuestra Señora de Bótoa,134000,3,103,Badajoz,Extremadura
Piso,Calle Cerro de la Fuente,62000,2,72,Badajoz,Extremadura
Chalet,Jerez de los Caballeros,500000,10,1800,Badajoz,Extremadura
Piso,N-523,222000,4,157,Badajoz,Extremadura
Chalet,Calle San Juan,65000,4,153,Badajoz,Extremadura
Chalet,Calle Buenavida,17000,2,100,Badajoz,Extremadura
Casa Rural,Carretera jerez 45,180000,6,378,Badajoz,Extremadura
Piso,Calle Godofredo Ortega y Muñoz,169000,3,84,Badajoz,Extremadura
Piso,Calle Marín de Rodezno,184000,2,64,Badajoz,Extremadura
Chalet,Avenida de Las Vegas Altas,220000,4,133,Badajoz,Extremadura
Ático,Casco Antiguo - Centro,449000,6,180,Badajoz,Extremadura
Chalet,Poblado Don Benito,165000,4,154,Badajoz,Extremadura
Chalet,Calle Colón 35,38000,2,64,Badajoz,Extremadura
Piso,Plaza Padre Eugenio,94900,3,8,Badajoz,Extremadura
Ático,Casco Antiguo - Centro,449000,6,180,Badajoz,Extremadura
Piso,La Estación,122200,3,86,Badajoz,Extremadura
Chalet,Calle Pantano de Puerto Peña,520000,6,1000,Badajoz,Extremadura
Chalet,URBCAMPO DE GOL,359000,5,1000,Badajoz,Extremadura
Piso,Avda Elvas,171535,2,90,Badajoz,Extremadura
Piso,Calle Díaz Tanco 1,90000,3,85,Badajoz,Extremadura
Piso,SAN ALVADOR 29,120000,5,182,Badajoz,Extremadura
Piso,Bodegones - Salesianos,120000,3,100,Badajoz,Extremadura
Piso,La Estación,129000,3,115,Badajoz,Extremadura
Piso,Huerta Rosales - Valdepasillas,159990,4,150,Badajoz,Extremadura
Chalet,Peñato 22,300000,5,186,Badajoz,Extremadura
Chalet,Calle Monjas,152000,4,158,Badajoz,Extremadura
Piso,Casco Antiguo - Centro,220000,3,157,Badajoz,Extremadura
Chalet,Calle Santa Eulalia 43,98000,3,260,Badajoz,Extremadura
Piso,Don Benito,70000,3,95,Badajoz,Extremadura
Chalet,Ciudad Jardín,300000,4,173,Badajoz,Extremadura
Chalet,Calle Castelar 61,13000,4,152,Badajoz,Extremadura
Piso,Avenida Conde de Barcelona 20,230000,3,118,Badajoz,Extremadura
Piso,Santa Marina - La Paz,165000,3,107,Badajoz,Extremadura
Chalet,Calle Calilla,61560,5,177,Badajoz,Extremadura
Duplex,Calle Alfonso X 7,56000,3,9400,Badajoz,Extremadura
Piso,Calle Federico García Lorca 3,9000,3,56,Badajoz,Extremadura
Chalet,Calle Almagro,62000,3,118,Badajoz,Extremadura
Chalet,Calle Ecuador,60000,3,116,Badajoz,Extremadura
Chalet,Calle Ecuador,60000,3,101,Badajoz,Extremadura
Chalet,Calle Cerrillo 75,50000,4,144,Badajoz,Extremadura
Piso,Calle Olivo,59000,3,114,Badajoz,Extremadura
Chalet,san Isidro s/n,120000,3,4,Badajoz,Extremadura
Piso,Calle García Lorca,55005,4,157,Badajoz,Extremadura
Piso,Calle Sepúlveda,57475,2,90,Badajoz,Extremadura
Chalet,Calle Nava,42000,3,90,Badajoz,Extremadura
Chalet,Plaza de España 9,199000,4,400,Badajoz,Extremadura
Chalet,Calle Magdalena,43500,2,73,Badajoz,Extremadura
Piso,Avenida Fernando Calzadilla 2,217000,4,35,Badajoz,Extremadura
Chalet,Calle Ecuador,60000,3,119,Badajoz,Extremadura
Chalet,Calle Nava,39000,3,159,Badajoz,Extremadura
Piso,Plaza Extremadura,39995,3,109,Badajoz,Extremadura
Chalet,de los rosales 9,240000,5,190,Badajoz,Extremadura
Casa Rural,Calle Mayor 52,185000,3,86,Badajoz,Extremadura
Casa Rural,Calle SAN SEGUNDO,81000,4,615,Badajoz,Extremadura
Casa Rural,Calle SAN SEGUNDO,81000,4,615,Badajoz,Extremadura
Casa Rural,Calle Del Pilar 69,399000,5,1400,Badajoz,Extremadura
Casa Rural,Calle Gabriel y Galán 29,75000,4,400,Badajoz,Extremadura
Chalet,Calle Grano de Oro,298000,8,369,Badajoz,Extremadura
Piso,Ronda del Pilar 95,400000,5,199,Badajoz,Extremadura
Duplex,Calle Aries 8,185000,3,160,Badajoz,Extremadura
Chalet,Calle Cornalvo,235000,5,192,Badajoz,Extremadura
Piso,Calle Viento 85,230000,3,118,Badajoz,Extremadura
Piso,Calle Loly Trabajo 5,150000,3,99,Badajoz,Extremadura
Piso,Calle Prim 7,298000,3,15,Badajoz,Extremadura
Estudio,Avenida Felipe Corchero 35,177700,0,60,Badajoz,Extremadura
Piso,Calle La Cilla 26,56000,4,100,Badajoz,Extremadura
Chalet,Calle Cristóbal Colón 25,63000,5,194,Badajoz,Extremadura
Chalet,Calle Pablo Ruiz Picasso 26,199000,5,161,Badajoz,Extremadura
Piso,Avenida Joaquín Costa 2,129000,3,108,Badajoz,Extremadura
Chalet,Calle Garci Sánchez de Badajoz 6,165000,3,53,Badajoz,Extremadura
Chalet,Calle Palmeras 2,121000,4,247,Badajoz,Extremadura
Chalet,Calle Pantano de Puerto Peña 63,520000,6,1000,Badajoz,Extremadura
Piso,Alcantara,298000,3,152,Badajoz,Extremadura
Chalet,Calle el greco 72,135000,3,87,Badajoz,Extremadura
Piso,Calle Julio Cienfuegos Linares 6,239000,3,93,Badajoz,Extremadura
Piso,Calle República Argentina 14,180000,3,117,Badajoz,Extremadura
Chalet,Calle Altozano 17,250000,8,314,Badajoz,Extremadura
Chalet,Calle Ruperto Chapí,460000,5,195,Badajoz,Extremadura
Piso,Pasaje Rigoberta Menchú 2,100000,3,117,Badajoz,Extremadura
Casa Rural,Calle Manuel Gómez Castaño 6,40000,2,50,Badajoz,Extremadura
Chalet,Calle ramón y cajal 110,130000,4,147,Badajoz,Extremadura
Casa Rural,Calle Purísima 3,45000,7,393,Badajoz,Extremadura
Chalet,Calle Antigua Rota 5,48000,8,369,Badajoz,Extremadura
Chalet,Calle Moreno Nieto 11,45000,4,153,Badajoz,Extremadura
Piso,Calle Calderón de la Barca 16,127000,4,152,Badajoz,Extremadura
Chalet,Calle Leiria,120000,4,160,Badajoz,Extremadura
Casa Rural,Calle Pilar 117,28000,3,101,Badajoz,Extremadura
Piso,Castillo de Alconchel,129000,2,60,Badajoz,Extremadura
Chalet,Calle Encinas 1,170000,4,1045,Badajoz,Extremadura
Piso,prim 2,280000,4,12,Badajoz,Extremadura
Chalet,Calle Rey Atanagildo 26,166000,3,108,Badajoz,Extremadura
Chalet,Martín Cansado,109990,3,83,Badajoz,Extremadura
Piso,Calle Calvario 59,169000,5,15,Badajoz,Extremadura
Piso,Calle Esteban Sánchez 8,166000,3,99,Badajoz,Extremadura
Piso,Calle Viento,100000,3,112,Badajoz,Extremadura
Piso,Calle Linares 87,127500,2,62,Badajoz,Extremadura
Chalet,C/Fernando Calderón 5,129000,6,0,Badajoz,Extremadura
Piso,prim 2,280000,4,12,Badajoz,Extremadura
Piso,Calle Padre Rafael,330000,3,8,Badajoz,Extremadura
Chalet,Calle Rey Atanagildo 26,166000,3,114,Badajoz,Extremadura
Piso,Calle Calvario 59,169000,5,15,Badajoz,Extremadura
Piso,Calle Tejares 7,89900,4,155,Badajoz,Extremadura
Chalet,Travesía de la Luz 25,75000,4,56,Badajoz,Extremadura
Piso,Los Milagros - Corchera,127500,4,143,Badajoz,Extremadura
Chalet,La Garrovilla,99000,5,198,Badajoz,Extremadura
Casa Rural,Don Alvaro,125000,6,14400,Badajoz,Extremadura
Piso,Huerta Rosales - Valdepasillas,159990,4,158,Badajoz,Extremadura
Chalet,Centro - Argentina,67000,2,128,Badajoz,Extremadura
Piso,Bodegones - Salesianos,166000,2,110,Badajoz,Extremadura
Chalet,Calle Dominga Moreno Luna s/n,87300,3,115,Badajoz,Extremadura
Piso,Avda Elvas,185000,4,110,Badajoz,Extremadura
Casa Rural,La Codosera,120000,1,465,Badajoz,Extremadura
Chalet,Los Guadalperales,97850,4,155,Badajoz,Extremadura
Duplex,"5%""",824800690,1,253,Badajoz,Extremadura
Chalet,Centro - Argentina,240000,5,283,Badajoz,Extremadura
Piso,Casco Antiguo - Centro,198000,4,122,Badajoz,Extremadura
Chalet,Bodegones - Salesianos,235000,10,556,Badajoz,Extremadura
Piso,Centro - Argentina,112000,4,133,Badajoz,Extremadura
Chalet,San Juan - Santa Isabel,130000,3,102,Badajoz,Extremadura
Piso,San Luis - Albarregas,107000,4,135,Badajoz,Extremadura
Piso,San Juan - Santa Isabel,75000,3,90,Badajoz,Extremadura
Piso,San Luis - Albarregas,59500,2,66,Badajoz,Extremadura
Piso,Centro - Argentina,138000,3,84,Badajoz,Extremadura
Piso,Los Milagros - Corchera,87000,3,87,Badajoz,Extremadura
Ático,Ciudad Jardín,325000,4,122,Badajoz,Extremadura
Piso,San Luis - Albarregas,87000,3,104,Badajoz,Extremadura
Piso,San Luis - Albarregas,49000,3,99,Badajoz,Extremadura
Chalet,Don Alvaro,99000,3,84,Badajoz,Extremadura
Chalet,Centro - Argentina,190000,7,265,Badajoz,Extremadura
Chalet,Las Vaguadas - Carretera Valverde,620000,8,100,Badajoz,Extremadura
Chalet,Bodegones - Salesianos,52000,2,70,Badajoz,Extremadura
Chalet,Trujillanos,85000,5,179,Badajoz,Extremadura
Chalet,San Juan - Santa Isabel,87000,4,137,Badajoz,Extremadura
Piso,Plaza DE MINAYO,280000,5,168,Badajoz,Extremadura
Piso,Santa Marina - La Paz,415000,6,138,Badajoz,Extremadura
Chalet,Bodegones - Salesianos,52000,2,64,Badajoz,Extremadura
Piso,Bodegones - Salesianos,137260,3,84,Badajoz,Extremadura
Piso,Calle José Espronceda s/n,70000,3,94,Badajoz,Extremadura
Chalet,Centro - Argentina,67000,2,128,Badajoz,Extremadura
Chalet,Calle Dominga Moreno Luna s/n,87300,3,109,Badajoz,Extremadura
Chalet,Calle Higuera de Vargas 2,153185,4,3521,Badajoz,Extremadura
Chalet,Los Guadalperales,97850,4,126,Badajoz,Extremadura
Chalet,San Luis - Albarregas,168000,4,120,Badajoz,Extremadura
Piso,Plaza DE MINAYO,280000,5,187,Badajoz,Extremadura
Chalet,Centro - Argentina,190000,7,273,Badajoz,Extremadura
Piso,Avda Elvas,185000,4,110,Badajoz,Extremadura
Casa Rural,Valverde de Mérida,120000,3,130,Badajoz,Extremadura
Chalet,Pedanías norte,199000,3,5000,Badajoz,Extremadura
Chalet,Centro - Argentina,238000,4,148,Badajoz,Extremadura
Piso,Centro - Argentina,200000,4,151,Badajoz,Extremadura
Piso,Centro - Argentina,138000,3,110,Badajoz,Extremadura
Chalet,Calle Dominga Moreno Luna s/n,87300,3,120,Badajoz,Extremadura
Piso,Centro - Argentina,112000,4,135,Badajoz,Extremadura
Chalet,Centro - Argentina,240000,5,283,Badajoz,Extremadura
Piso,San Luis - Albarregas,59500,2,62,Badajoz,Extremadura
Chalet,Arroyo de San Servan,36000,2,100,Badajoz,Extremadura
Chalet,Calle Viriato,17000,3,151,Badajoz,Extremadura
Piso,Calle José Lanot,128999,4,156,Badajoz,Extremadura
Piso,Zurbaran 1,65000,4,153,Badajoz,Extremadura
Piso,Avda Elvas,195000,3,95,Badajoz,Extremadura
Chalet,Pedanías norte,199000,3,5000,Badajoz,Extremadura
Piso,Maria Auxiliadora - Barriada LLera,282000,4,25,Badajoz,Extremadura
Piso,Calle Tierra de Barros,85000,3,80,Badajoz,Extremadura
Piso,Calle Guadalquivir s/n,91000,3,93,Badajoz,Extremadura
Chalet,Calle Pablo Iglesias 23,640000,20,33,Badajoz,Extremadura
Piso,Calle REPÚBLICA DOMINICANA BADAJOZ,93000,3,81,Badajoz,Extremadura
Duplex,Ciudad Jardín,335000,4,170,Badajoz,Extremadura
Piso,Casco Antiguo - Centro,85000,1,80,Badajoz,Extremadura
Piso,Calle Hermanos Vidarte,125000,2,33,Badajoz,Extremadura
Piso,Avenida Europa badajoz,389000,4,121,Badajoz,Extremadura
Piso,Avenida Santa Marina,124200,3,99,Badajoz,Extremadura
Chalet,San Aton,105000,4,181,Badajoz,Extremadura
,824800417,HERMANOS SEGURA COVARSI,1,55,Badajoz,Extremadura
Chalet,Avenida Adolfo Suárez González,215000,3,119,Badajoz,Extremadura
Chalet,La Estación,89900,4,116,Badajoz,Extremadura
Chalet,Calle POZO s/n,144000,4,37375,Badajoz,Extremadura
,824800417,HERMANOS SEGURA COVARSI,1,42,Badajoz,Extremadura
Piso,Avenida Europa badajoz,389000,4,156,Badajoz,Extremadura
Piso,Calle Diego García de Andrade,41600,2,78,Badajoz,Extremadura
Piso,Santa Marina - La Paz,599000,5,68,Badajoz,Extremadura
Piso,Avenida Santa Marina,124200,3,86,Badajoz,Extremadura
Chalet,Don Benito,199000,5,174,Badajoz,Extremadura
Chalet,Calle Melchor de Évora,189990,3,120,Badajoz,Extremadura
Piso,Calle Romero de Torres s/n,50000,3,96,Badajoz,Extremadura
Chalet,Polígono Plan Par Pealsa,180000,3,120,Badajoz,Extremadura
Piso,Travesía de la Rambla,335000,6,202,Badajoz,Extremadura
Duplex,Avenida de Adolfo Díaz Ambrona 14,60500,0,235,Badajoz,Extremadura
Chalet,Calle Soledad s/n,33400,3,120,Badajoz,Extremadura
Chalet,Avenida Adolfo Suárez González,205000,3,116,Badajoz,Extremadura
Chalet,Diseminado Diseminados,399000,6,5222,Badajoz,Extremadura
Chalet,Calle Nueva,134500,5,177,Badajoz,Extremadura
Piso,Calle Mérida s/n,63500,3,82,Badajoz,Extremadura
Chalet,Avenida de Elvas s/n,420000,6,400,Badajoz,Extremadura
Casa Rural,Calle Duque de Feria 67,440000,6,234,Badajoz,Extremadura
Piso,Calle Mérida s/n,43700,3,84,Badajoz,Extremadura
Piso,Calle Diaz Brito,199900,3,91,Badajoz,Extremadura
Piso,Calle Enr Segura Otaño,220000,4,123,Badajoz,Extremadura
Casa Rural,carretra alburquerque km 25 s/n,78000,3,114,Badajoz,Extremadura
Piso,Calle Nuestra Señora de Bótoa s/n,114000,2,64,Badajoz,Extremadura
Piso,Avenida Jaime Montero de Espínosa,230000,4,144,Badajoz,Extremadura
Casa Rural,SIERRA TRAVIESA s/n,1300000,10,366,Badajoz,Extremadura
Piso,Adolfo Diaz Ambrona,85000,1,67,Badajoz,Extremadura
Chalet,Paseo Rocamador s/n,63200,3,99,Badajoz,Extremadura
Piso,Avenida María Auxiliadora,255000,3,103,Badajoz,Extremadura
Piso,Calle Cardero s/n,55600,2,62,Badajoz,Extremadura
Piso,Cuesta de la Fuente,32000,3,119,Badajoz,Extremadura
Piso,Republica de Argentina,270000,4,131,Badajoz,Extremadura
Chalet,Las Vaguadas - Carretera Valverde,270000,4,187,Badajoz,Extremadura
Piso,Calle Matilde Tagle Ortiz 30,185000,2,87,Badajoz,Extremadura
Casa Rural,San Lorenzo,62000,4,147,Badajoz,Extremadura
Duplex,Avenida de Córdoba,124000,3,115,Badajoz,Extremadura
Casa Rural,Carretera JEREZ,70000,4,128,Badajoz,Extremadura
Piso,Jerez de los Caballeros,75000,4,90,Badajoz,Extremadura
Piso,Maria Auxiliadora - Barriada LLera,135000,3,92,Badajoz,Extremadura
Piso,Jerez de los Caballeros,75000,4,90,Badajoz,Extremadura
Casa Rural,espronceda,50000,3,92,Badajoz,Extremadura
Piso,Maria Auxiliadora - Barriada LLera,135000,3,92,Badajoz,Extremadura
Piso,La Estación,43000,1,84,Badajoz,Extremadura
Casa Rural,Altozano,60000,5,326,Badajoz,Extremadura
Piso,Las Vaguadas - Carretera Valverde,160000,2,78,Badajoz,Extremadura
Piso,Arco Agüero,75000,3,133,Badajoz,Extremadura
Duplex,Calle Zafra 61,64900,3,85,Badajoz,Extremadura
Piso,Huerta Rosales - Valdepasillas,177500,4,146,Badajoz,Extremadura
Chalet,Calle Cantolugar 47,75000,3,273,Badajoz,Extremadura
Piso,Pasaje Rigoberta Menchú 16,86400,3,91,Badajoz,Extremadura
Duplex,Maria Auxiliadora - Barriada LLera,250000,3,101,Badajoz,Extremadura
Piso,Pardaleras,106000,3,111,Badajoz,Extremadura
Piso,San Roque - Ronda norte,167500,3,7,Badajoz,Extremadura
Piso,Maria Auxiliadora - Barriada LLera,155000,3,102,Badajoz,Extremadura
Piso,San Roque - Ronda norte,125000,2,80,Badajoz,Extremadura
Piso,Plaza De Maura 2,308500,5,234,Badajoz,Extremadura
Piso,Calle Mérida s/n,43700,3,96,Badajoz,Extremadura
Chalet,Santo Domingo,39000,3,88,Badajoz,Extremadura
Piso,Calle Mérida s/n,43700,3,85,Badajoz,Extremadura
Chalet,Avenida del General Luxán s/n,28000,5,189,Badajoz,Extremadura
Chalet,EX 345 s/n,159000,6,2000,Badajoz,Extremadura
Piso,Calle Mérida s/n,42300,3,111,Badajoz,Extremadura
Chalet,Orense 35,124000,5,163,Badajoz,Extremadura
Piso,Calle Mérida s/n,43700,3,94,Badajoz,Extremadura
Piso,Calle Mérida s/n,43700,3,85,Badajoz,Extremadura
Piso,Avda Elvas,200000,3,98,Badajoz,Extremadura
Chalet,Carretera Mengabril 1,280000,4,8558,Badajoz,Extremadura
Piso,Calle Mérida s/n,43700,3,100,Badajoz,Extremadura
Piso,Calle Mérida s/n,43700,3,100,Badajoz,Extremadura
Piso,Calle Virgen de la Soledad 26,159000,3,131,Badajoz,Extremadura
Chalet,Dehesilla Calamón s/n,234500,3,104,Badajoz,Extremadura
Piso,Calle Mérida s/n,27900,2,71,Badajoz,Extremadura
Chalet,Casco Antiguo - Centro,109900,4,30,Badajoz,Extremadura
Chalet,Calle Cervantes 6,78300,4,450,Badajoz,Extremadura
Chalet,Calle OVIEDO 22,250000,8,380,Badajoz,Extremadura
Piso,Calle Mérida s/n,43700,3,101,Badajoz,Extremadura
Piso,Calle Mérida s/n,43700,3,98,Badajoz,Extremadura
Piso,Avenida Juan Pereda Pila,180000,4,3,Badajoz,Extremadura
Piso,Eugenio Garcia Sandoval,145000,3,93,Badajoz,Extremadura
Piso,Calle Mérida s/n,43700,3,112,Badajoz,Extremadura
Piso,Calle Mérida s/n,43700,3,110,Badajoz,Extremadura
Piso,Calle Mérida s/n,43700,3,102,Badajoz,Extremadura
Chalet,Orense 35,124000,5,180,Badajoz,Extremadura
Piso,Avda Elvas,200000,3,98,Badajoz,Extremadura
Piso,Santa Marina - La Paz,137500,4,138,Badajoz,Extremadura
Casa Rural,Valdecaballeros,2500000,4,200,Badajoz,Extremadura
Piso,Eugenio Garcia Sandoval,145000,3,109,Badajoz,Extremadura
Piso,Calle Mérida s/n,33300,2,72,Badajoz,Extremadura
Piso,Calle Mérida s/n,33200,3,116,Badajoz,Extremadura
Chalet,Avenida del General Luxán s/n,28000,5,174,Badajoz,Extremadura
Piso,Calle Mérida s/n,43700,3,80,Badajoz,Extremadura
Chalet,Calle ARES,320000,5,174,Badajoz,Extremadura
Chalet,Calle el Otoño,195000,3,103,Badajoz,Extremadura
Piso,Calle Virgen de Guadalupe,295000,5,169,Badajoz,Extremadura
Piso,San Roque - Ronda norte,62000,3,91,Badajoz,Extremadura
Chalet,Calle Melilla s/n,58500,3,118,Badajoz,Extremadura
Piso,Calle Juan de Badajoz,170000,3,89,Badajoz,Extremadura
Piso,Calle SAN ISIDRO,245000,6,225,Badajoz,Extremadura
Piso,Calle Dos de Mayo,129000,3,111,Badajoz,Extremadura
Piso,Calle Hermanos Carrasco Garrorena,185000,4,157,Badajoz,Extremadura
Chalet,Malcocinado,147000,5,167,Badajoz,Extremadura
Piso,Calle Agustina Aragon,147000,3,91,Badajoz,Extremadura
Piso,Travesía de Ronda Palacio,41500,1,44,Badajoz,Extremadura
Chalet,Avenida de Elvas,399000,5,171,Badajoz,Extremadura
Chalet,Calle Arcos 39 -41,160000,7,257,Badajoz,Extremadura
Piso,Travesía de Ronda Palacio,34000,1,60,Badajoz,Extremadura
Casa Rural,Camino DEL PERAL s/n,200000,3,85,Badajoz,Extremadura
Piso,Calle El Gorrión,124000,2,76,Badajoz,Extremadura
Piso,Avenida Ricardo Carapeto Zambrano,120000,3,110,Badajoz,Extremadura
Chalet,Calle Borba,92000,4,146,Badajoz,Extremadura
Piso,Calle Doblados,250000,3,84,Badajoz,Extremadura
Piso,Calle Donoso Cortes,85000,2,60,Badajoz,Extremadura
Piso,Avenida Juan Pereda Pila,199000,3,96,Badajoz,Extremadura
Chalet,La Estación,89900,4,116,Badajoz,Extremadura
Ático,Travesía Felipe Trigo,137000,3,104,Badajoz,Extremadura
Piso,Calle Gabino Tejado,97000,2,71,Badajoz,Extremadura
Piso,Carretera de Sevilla,157000,3,118,Badajoz,Extremadura
Chalet,Calle Pantano de la Serena,370000,5,172,Badajoz,Extremadura
Chalet,MACEGALES,135000,2,2500,Badajoz,Extremadura
Piso,Calle Doblados,250000,3,88,Badajoz,Extremadura
Chalet,Calle Pedrera,64000,2,64,Badajoz,Extremadura
Piso,Calle General Manuel Saavedra Palmeiro,244000,4,141,Badajoz,Extremadura
Chalet,Calle Melilla s/n,58500,3,101,Badajoz,Extremadura
Casa Rural,Camino DEL PERAL s/n,200000,3,91,Badajoz,Extremadura
Chalet,La Estación,89900,4,116,Badajoz,Extremadura
Piso,Zurbaran,255000,4,158,Badajoz,Extremadura
Piso,Pedro de Alvarado,145000,3,102,Badajoz,Extremadura
Piso,Calle Donoso Cortes,85000,2,75,Badajoz,Extremadura
Piso,Calle Hernán Cortés,32400,3,103,Badajoz,Extremadura
Piso,Calle Juan de Badajoz,170000,3,103,Badajoz,Extremadura
Chalet,Malcocinado,147000,5,180,Badajoz,Extremadura
Piso,Avenida Ricardo Carapeto Zambrano,120000,3,96,Badajoz,Extremadura
Chalet,Carretera de Sevilla,480000,5,182,Badajoz,Extremadura
Piso,Calle Gabino Tejado,97000,2,79,Badajoz,Extremadura
Piso,Avenida Castillo Puebla de Alcocer,180000,4,160,Badajoz,Extremadura
Piso,Calle REPUBLICA ARGENTINA,222500,2,71,Badajoz,Extremadura
Piso,Calle Dos de Mayo,129000,3,93,Badajoz,Extremadura
Piso,Calle Magdalena s/n,101500,3,80,Badajoz,Extremadura
Piso,Calle Antonio Machado,75000,2,416,Badajoz,Extremadura
Chalet,Calle García Lorca s/n,86800,3,92,Badajoz,Extremadura
Chalet,Calle Pedregosa s/n,116700,3,83,Badajoz,Extremadura
Chalet,Calle Murillo s/n,80500,3,111,Badajoz,Extremadura
Chalet,Calle Isaac Peral s/n,65500,3,88,Badajoz,Extremadura
