Provincia,Id del anuncio,Título,Tipo de inmueble,Descripción,Teléfono,Dirección,Precio,Habitaciones
Badajoz,100743812,Piso en Avenida de las Américas,Piso,"Mérida. Se vende piso en primera planta en la zona de Nueva Ciudad, Muy cerca del hospital. La vivienda consta de un amplio salón muy luminoso, cocina amplia y cuadrada con terraza lavadero, un baño completo con plato de ducha y tres dormitorios amplios. toda la vivienda da al exterior. tiene suelo de terrazo pulido puertas de sapelli, ventanas de aluminio. la vivienda es perfecta como primera vivienda o inversión ya que está muy bien situada con todo lo indispensable a cinco minutos. No pierda ésta gran oportunidad. Pida información sin compromiso.",824800338,Avenida de las Américas,55000,3
Badajoz,102144441,Piso,Piso,"VENTA AMPLIO PISO EN SAN ROQUE, superficie de 135 m2, hall, salón con acceso a terraza, comedor, cocina amueblada con electrodomésticos, 3 habitaciones dobles, 1 baño completo con bañera, 1 aseo (actualmente se utiliza como trastero), amplísimo patio de uso exclusivo de 17 m2, ventanas de aluminio climalit, puertas lacadas en blanco, suelo porcelánico, portero automático, sin ascensor, altura 1 piso, exterior, muy luminoso. Gastos de comunidad 45€ (incluye el agua).",824800222,San Roque - Ronda norte,120000,3
Badajoz,102137703,Piso,Piso,"Vivienda para entrar a vivir. con muy poco uso. en Huerta Rosales de 3 dormitorios, 2 baños - 1 con bañera y otro con plato de ducha. Salón con ventanales amplios. Cocina amueblada con lavadero. Aire acondicionado por conducto y calefacción por gas natural. Garaje cómodo y trastero amplio.  El edificio posee una zona ajardinada con Pista de Pádel. Alrededor de la vivienda encontramos todos los servicios que pueda necesitar, comercios, centro comercial, etc.. . El precio no incluye honorarios de la agencia inmobiliaria, impuestos y demas gastos derivados de la compraventa. InmoCenter, tu inmobiliaria en Badajoz.",824800388,Huerta Rosales - Valdepasillas,189000,3
Badajoz,102232130,Chalet,Chalet,"Chalet con piscina en la urbanización Quinto Cecilio. una de las zonas mas exclusivas, demandadas y con las mejores vistas de extremadura. vive en plena naturaleza, en un alto rodeado de historia, ya que esta exclusiva urbanización pertenece a Medellín, una poblacion con Castillo, rio, teatro y ruinas Romanas que podrás ver desde la puerta de tu casa. Parcela 2.200m2 Construidos 250 m2 3 habitaciones, 2 baños, salón, lavadero, cocina equipada, ventanas climalix color madera. Piscina con jardín sin mantenimiento, zona gimnasio y zona de aparcamientos.  Hormigon impreso. suelo urbano, propiedad hipotecable.",824800491,Medellin,449999,3
Badajoz,101555132,Casa independiente,Chalet,"MAGNÍFICO CHALET EN VENTA EN EL GOLF GUADIANA CON PISCINA. Parcela de 1000 m² con una vivienda construida de 200 m², trastero de 40 m²y piscina de 8 x 4 con toldo. La vivienda está construida en una sola planta y se encuentra distribuida en hall, salón amplio con chimenea con cassette, 3 habitaciones dobles, 1 despacho, vestidor en habitación principal, 5 armarios empotrados, cocina bastante amplia y se deja completamente amueblada (sin electrodomésticos), 2 baños con plato de ducha, mampara y ventana. Terraza con porche delantero, porche trasero cubierto y porche interior acristalado. Trastero de 40 m² distribuido en 2 habitaciones de 20 m² cada una. Calidades de la vivienda: Ventanas dobles de climalit con aluminio blanco, rejas, mosquiteras, suelos de mármol y gres en zonas húmedas, puertas de madera, puerta blindada y portón de entrada de coches automático. Aire acondicionado por Split en todas las estancias, radiadores de aceite individuales en cada habitación, alarma instalada con cámaras, portero automático.  Se dejan las Pergolas situadas en el exterior. El agua de la piscina es dulce y se suele cambiar cada 7 años. Comunidad: 69 € IBI: 587,06 € El chalet fue construido en el 1997 y más tarde se hizo una ampliación. Tiene muy buena conservación tanto en la zona interior como exterior. Zona ajardinada con césped, árboles, hormigón prensado, riego por goteo y una fabulosa piscina de 8 x 4 donde poder disfrutar los veranos calurosos. Golf Guadiana ofrece amplia variedad de servicios de ocio. Piscina, tenis y gimnasio. Además del campo de golf. Zona Residencial muy tranquila con vigilancia.",824800222,Golf Guadiana,360000,4
Badajoz,101152728,Piso en Ronda del Pilar,Piso,"Amplia vivienda en el centro de Badajoz, a pocos minutos del Corte Inglés, paseo San Francisco, Av. Europa,.. . con preciosas vistas despejadas a ambas fachadas de la propiedad. La propiedad con una superficie de 138 m2, consta de recibidor, salón, 5 dormitorios, amplia terraza, cocina, baño y aseo. Destacar la ubicación de la propiedad, su preciosas vistas hacia el parque de los cañones y el palacio de congresos, techos altos y las muchas posibilidades de reforma. No dude en ponerse en contacto con Neo Asesoría Inmobiliaria y solicitarnos una visita, estamos a su entera disposición.",824800557,Ronda del Pilar,179000,5
Badajoz,101629131,Piso,Piso,"Tu puedes ser PROPIETARIO por menos de lo que pagas de alquiler  Fabuloso apartamento en venta.  Salón con cocina americana. 1 baño con todos los elementos y puerta corredera, solución para optimizar el espacio. La vivienda tiene 1 dormitorio con amplio armario empotrado, ventaja en términos de almacenamiento. La vivienda cuenta con un patio privado que solo es accesible desde ella, lo que brinda un espacio al aire libre. La vivienda cuenta con varias características de buena calidad, como 1 puerta de acceso acorazada, suelos de tarima flotante, carpintería interior de roble, gas natural, pre-instalación de radiadores y bomba de aire, vidrios climalit, gran ventanal en el salón y paredes lisas. La vivienda está en buenas condiciones y se encuentra en un estado cuidado. 60 metros cuadrados que ha sido bien cuidada y cuenta con buenas calidades y características destacadas, como el patio privado, el armario empotrado, el ventanal en el salón y los acabados de calidad en su interior.",824800433,Ctra de Sevilla - Ronda sur,68000,1
Badajoz,85334557,Chalet adosado en Calle Cruces,Chalet,"VIVA EN PLENA TRANQUILIDAD EN LO MÁS ALTO DE LA SIERRA DE TENTUDIA LOCALIZACIÓN: En plena Sierra de Tentudia, al sur de la provincia de Badajoz y limítrofe con la provincia de Huelva, a tan solo 75 minutos de Sevilla capital y a 40 km de Zafra, con acceso cómodo a la autovía de Mérida, 15 km por la salida de Monesterio y pasando la población de Calera de León.  DESCRIPCIÓN: Junto a la plaza de toros se encuentra esta estupenda vivienda de 153 m2 construidos en 1970 y reformada en 1990, en tres plantas. En la PLANTA BAJA encontramos un salón acogedor, una cocina amueblada y equipada con electrodomésticos, un baño y una habitación, lo que la hace ideal para personas que tenga dificultad para subir las escaleras.  Ya en la PLANTA PRIMERA se sitúa 3 dormitorios más y un aseo así como una pequeña terraza donde divisar su plaza de toros y un pequeño parque al lado. Y finalmente en la ÚLTIMA PLANTA existe una nave diáfana ideal para ampliar los metros de la vivienda.  CUALIDADES: suelo de terrazo, puertas y ventanas de hierro. 2 splits de aire acondicionado.  NO LO DUDES Y TENGA SU VIVIENDA HABITUAL O SEGUNDA RESIDENCIA EN ESTE PUEBLO TRANQUILO CON LA GENTILEZA Y AMABILIDAD DE SU GENTE, SU GASTRONOMÍA Y SOBRETODO SUS FIESTAS POPULARES, Y LA POSIBILIDAD DE PRACTICAR SENDERISMO, CAZA Y PESCA, TURISMO RURAL.. . etc. Un sin fin de posibilidades.  DIA (Documento Informativo Abreviado) a disposición del cliente acorde al decreto 218/2005 de la Junta de Andalucía.  FINANCIAMOS EL 100 %. LE AYUDAMOS EN LA COMPRA DE SU VIVIENDA MEDIANTE EL ESTUDIO GRATUITO DE NUESTRA FINANCIERA. 0 € DE COMISIÓN PARA USTED COMPRADOR. (No incluye gastos de Notaría, Registro e ITP y posible financiación). Por mandato expreso del propietario, nos encargamos de gestionar este inmueble en exclusiva, lo que le garantiza el acceso a toda la información, a un servicio de calidad, un trato fácil, sencillo y sin interferencias de terceros. Por este motivo, se ruega no molestar al propietario, a los ocupantes de la propiedad o a los vecinos. Muchas gracias por su comprensión.",854780221,Calle Cruces,54000,4
Badajoz,93510110,Casa de pueblo en carlos lima,Casa Rural,"Casa de Pueblo con una superficie construida de doscientos noventa y tres metros cuadrados y una superficie de solar de doscientos treinta y seis metros cuadrados. Consta de dos dormitorios + dos alcobas, pasillo central, salón, cocina amueblada, baño, patio con pozo, corral con varios trasteros y pequeño aseo y doblados. Precio 72.000, 00 euros. La vivienda se encuentra en una zona muy tranquila, con acceso a una calle de circunvalación. Cerca de la plaza de abastos.",824800667,carlos lima,72000,4
Badajoz,100765627,Chalet adosado,Chalet,"¿Un porche de revista para tu casa? ¿Una buhardilla con terraza-solarium para disfrutar sólo, con amigos o la familia? ¿Piscina? ¿Garaje? ¿Trastero? . Esta casa lo tiene TODO! Se trata de una vivienda adosada en urbanización privada, de estilo y estructura tradicional, en la que la comodidad de su distribución, los espacios conectados con el exterior y los materiales nobles como la madera o el mármol, son los elementos principales. En esta vivienda de tres plantas, destacan el porche de entrada, la gran buhardilla con terraza tipo solarium y la piscina comunitaria.  La entrada divide la casa en dos respectivas zonas. A la izquierda encontramos el salón-comedor con vistas hacia el rincón más especial de toda la vivienda, el porche. Al otro lado, están situadas una habitación, el aseo, la cocina independiente y terraza lavadero. Una vez que subimos a la primera planta, nos encontramos con las zonas más íntimas de la familia. Un gran dormitorio tipo suite con un enorme armario a medida y baño completo, dos dormitorios individuales, uno de ellos también con gran armario hecho a medida y un baño completo pensado para el uso de estas otras dos habitaciones. Desde las ventanas de los tres dormitorios de esta planta, se tiene vista de la piscina comunitaria y las zonas ajardinadas que la rodean. Subimos a la tercera planta para acceder a la amplia buhardilla que cuenta con terraza -solarium donde además tenemos un espacio de almacenamiento extra tipo trastero. Este adosado además, cuenta con una amplia plaza de garaje y un amplio trastero. ¿Te interesa? No dudes en contactar conmigo y reservar tu visita.",824800561,Avda. Elvas,287000,4
Badajoz,36780015,Finca rústica,Casa Rural,"En la población de CABEZA LA VACA, al sur de la provincia de Badajoz, se sitúa esta estupenda finca DE OLIVOS, situada a 2 km de la población por camino de montaña con BUEN ACCESO hasta la finca y a 75 minutos de Sevilla en plena Sierra de Tentudia.  En dicha finca existe una RUINA de una antigua CASA DE APEROS de 39 m2 con un pequeño patio anexo, consta en catastro, existiendo la posibilidad de REFORMA Y AMPLIACIÓN. Tiene POZO DE AGUA, llanura para hacer huerto y completamente cercada con muros de piedras y gran entrada con gran cancela.  Sin duda una gran oferta en un entorno envidiable. Deberías venir a verla. LA PAZ QUÉ ESTABAS BUSCANDO. Gastos de intermediación incluidos en el precio de venta. Demás gastos de compraventa no incluidos en el precio de venta ( ITP, Notaría y Registro).  DIA (Documento Informativo Abreviado) a disposición del cliente acorde al decreto 218/2005 de la Junta de Andalucía.",854780221,Cabeza la Vaca,32000,0
Badajoz,36203246,Piso,Piso,"VENTA APARTAMENTO CON GARAJE, TRASTERO Y PATIO, . 72 m² de vivienda en planta baja se distribuye en dos dormitorios dobles con armarios empotrados, 1 cuarto de baño completo con bañera, la cocina se entrega amueblada con zona office con electrodomésticos y lavadero, split de frio/calor. La vivienda cuenta con un patio de 12m2, plaza de garaje y trastero de 10m2. Suelos de terrazo, puertas de madera, ventanas climalit y preinstalación de aire acondicionado, gasto de comunidad 40 euros.",824800222,San Roque - Ronda norte,112500,2
Badajoz,89992496,"Casa independiente en Diseminado Diseminados, 80",Chalet,"Chalet de Lujo 250 m2, garajes 300m2, oficinas, talleres, jardines con escinas centenarias, parcela terreno industrial 4000 m2 a 5 mn del cetro de la localidad, muy bien comunicada, en el centro de la comarca de viñedos, castillos, historia: TIERRA DE BARROS, a 30 mn de Badajoz, Merida, Almendralejo, Zafra.",678423496,"Diseminado Diseminados, 80",220000,8
Badajoz,96815690,Piso en Panaderos,Piso,"Vivienda en venta para reformar en Mérida. El inmueble se encuentra en una sexta planta sin ascensor y necesita reforma integral. Cuenta con tres dormitorios, un baño, cocina con terraza lavadero y salón comedor. Se encuentra en un edificio de 6 plantas sobre rasante, ubicado en una zona consolidada y cercana a zonas verdes donde poder disfrutar con la familia, con fácil acceso a servicios y comercios.",919383998,Panaderos,26500,3
Badajoz,101539016,Casa independiente,Chalet,Casa en Esparragosa de la Serena (Badajoz)  Calle Los Martires en zona tranquila 228 m. de superficie 130 m. construidos y se distribuye de la siguiente manera:  PLANTA BAJA  Entrada con un ancho pasillo  2 habitaciones dobles  1 estancia para poder habilitar una cocina  1 baño completo  1 patio con una parte cubierta y un trastero al final del mismo  1 cocina exterior equipada  PLANTA ALTA  Dos habitaciones dobles con ventana exterior  Espacio diáfano con muchas posibilidades y mucha luz  La casa esta en buen estado y semi amueblada No dudes en conocer esta casa contactando conmigo en el (Josune).,843750245,Esparragosa de la Serena,65000,4
Badajoz,100751241,Piso,Piso,"Piso 90 m² en Mérida, Badajoz SIN COMISION PARA EL COMPRADOR. SE VENDE ESTE BONITO PISO EN LA ZONA DE LA CALZADA, TIENE GARAJE Y TRASTERO, consta de salón/comedor, cocina amueblada, 3 dormitorios y 2 baños. Está equipado con tarima, cierres con climalit, calefacción por gas ciudad, split A/A, . es muy bonito y tiene un precio estupendo, si lo ves, te lo quedas.",824800447,Los Milagros - Corchera,87900,3
Badajoz,97421838,Casa de pueblo en Extremadura,Casa Rural,"Vivienda unifamiliar en venta con una superficie total de 178 metros cuadrados distribuidos en dos plantas.  El inmueble cuenta con distribuidor, salón-comedor, cuatro dormitorios, un baño, y un patio con subida a la segunda planta, donde se ubica una terraza y el doblado. Ubicación próxima al centro del pueblo, al ayuntamiento, a bancos y demás servicios disponibles.",919383998,Extremadura,48500,4
Badajoz,99465432,Piso,Piso,"Piso 95 m² en mérida, badajoz sin comision para el comprador. Se vende este bonito piso completamente amueblado en la zona de la calzada con ascensor, garaje y trastero, consta de salón/comedor, cocina amueblada, 3 dormitorios y 2 baños, está equipado con tarima, climalit, split a/a,... , es muy bonito y tiene un precio estupendo, si lo ves te lo quedas.",824800447,Los Milagros - Corchera,87900,3
Badajoz,102066546,Piso,Piso,"Piso 95 m² en Mérida, Badajoz SIN COMISIÓN PARA EL COMPRADOR. SE VENDE ESTE BONITO PISO CON ASCENSOR, GARAJE Y TRASTERO. ESTÁ UBICADO EN UNA URBANIZACIÓN CON PISCINA Y ZONAS COMUNES. Consta de salón/comedor, cocina amueblada con electrodomésticos, 3 dormitorios, y 2 baños. Está equipado con suelos de tarima, cierres exteriores con climalit, calefacción por gas ciudad, . es muy bonito y tiene muy buen precio, si lo ves, te lo quedas.",824800447,El Prado,139900,3
Badajoz,102189788,Piso,Piso,"Situado en una de las avenidas de más afluencia de la ciudad, avenida de Europa, tenemos este impresionante piso con 5 dormitorios y más de 200 m2 con múltiples posibilidades para poder llevar a cabo tu proyecto soñado de casa en la mejor ubicación.  Actualmente conformado por 5 dormitorios, tres de ellos en la zona preferencial de la casa, el principal con baño completo en suite y vestidor y los otros dos dormitorios con baño completo y armarios empotrados. Otro de los cuartos también con armario empotrado en zona intermedia de la casa y el último, de servicio"" usado actualmente como salita con un cuarto de baño completo y armario empotrado además de pequeño ""trastero"". La cocina, inmensa, con acceso directo a la calle, cuenta con amplias zonas para cocinar y zona comedor. El salón dispone de más de 60m2, muy señorial y enteramente diáfano por lo que cuenta con múltiples posibilidades. Suelos de mármol en toda la casa, puertas de madera, aire acondicionado y calefacción central completan el piso. La vivienda también incluye una amplia plaza de garaje, valorada en más de 35.000€ y trastero.""",871240632,Pardaleras,339000,5
Badajoz,102090638,Chalet,Chalet,"Gran espacio y junto al campo SIN AMUEBLAR  Entorno tranquilo cerca del campo, buenas calidades, climatización y chimenea, patio de mas de 60 metros cuadrados y garaje con trastero.  Vivienda adosada, en una de las 4 calles de la urbanización, tranquila y un poco apartada junto al campo. Lugar tranquilo y vecinos agradables. Dos plantas: en la baja, cocina, garaje, cuarto aseo, salon comedor, patio-terraza delantero y patio trasero de 60 metros. Planta superior: 3 dormitorios, dos cuartos de baños, terraza delantera y trasera. El patio delantero tiene un toldo que se recoge lateralmente. El patio trasero, tiene bonitas jardineras. Cocina totalmente amueblada con electrodomésticos recientemente comprados, como el frigorífico y el horno. La caldera está recientemente cambiada. En cuanto al garaje, tiene ventana al exterior, y trastero totalmente solado y alicatado. Puerta del salón al patio, se cambió nueva para que fuera abatible. Reformas con materiales de primera calidad.",824800939,Talavera la Real,140000,3
Badajoz,98584350,Piso,Piso,"Piso 190 m² en mérida, badajoz sin comision para el comprador. Se vende este estupendo piso de 190 m2 con ascensor en pleno centro de merida, tiene garaje opcional (+ 20.000 €), consta de salón /comedor, cocina, lavadero, 5 dormitorios, 3 baños y una buena terraza, es todo exterior, hace esquina, pidanos una visita, si lo ves, te lo quedas.",824800447,Centro - Argentina,168900,5
Badajoz,99421081,Chalet,Chalet,"Casa 95 m² en Mérida, Badajoz SIN COMISION PARA EL COMPRADOR. SE VENDE CASA DE 95 M2 EN PLANTA ALTA EN BARRIADA DE SAN JUAN, consta de salón-comedor, cocina, 3 dormitorios, un baño y una hermosa terraza de 30 m2 aprox. , está muy bien y tiene un precio estupendo, si la ves, te la quedas.",824800447,San Juan - Santa Isabel,44500,3
Badajoz,101432184,Casa independiente,Chalet,"Casa en el Casco Antiguo de Badajoz, en unas de las mejores zonas del centro. Calle con acceso a para coches. La propiedad con una superficie construida de 411 m2 según catastro, fachada de 10,5 metros de longitud y 30 metros de fondo aproximadamente con un pequeño patia al final de la propiedad. Inmueble dividido en cuatro fincas registrales. Destacar que la propiedad fue dotada de elevador (en buen estado). No dude en ponerse en contacto con Neo Asesoría Inmobiliaria y solicitarnos una visita. Estamos a su entera disposición.",824800557,Casco Antiguo - Centro,250000,10
Badajoz,102192684,Piso,Piso,"VENTA PISO EN SAN ROQUE, superficie de 106 m2, hall, salón comedor, cocina amueblada con electrodomésticos y con lavadero incorporado, 3 dormitorios ( 1 doble y 2 individuales), 2 cuartos de baño completos, calefacción de gas natural, aire acondicionado por split en salón, ventanas de aluminio, puertas de madera lacada, suelo de tarima, amplio patio comunitario de uso privativo (38 m2), exterior, muy luminoso, ascensor y portero automático. Gastos de comunidad 58€/mes.",824800222,San Roque - Ronda norte,135000,3
Badajoz,102188805,Piso,Piso,"VENTA PISO PARA REFORMAR CON PLAZA DE GARAJE DE LIBRE DISPOSICIÓN EN SAN FERNANDO, superficie de 64,21 m2, hall, salón comedor con acceso a balcón, cocina sin amueblar y sin electrodomésticos con acceso a lavadero, 3 habitaciones (1 doble y 2 individuales amplias), 1 baño completo con bañera, ventanas de aluminio, puertas de sapelly, suelo de gres, ascensor, portero automático, exterior, muy luminoso. Garaje comunitario de libre disposición. Cuadro eléctrico y fontanería nuevos. Gastos de comunidad 50€/mes.",824800222,La Estación,80000,3
Badajoz,101814505,Finca rústica en Carretera Badajoz Granada s/n,Casa Rural,"Finca Rústica muy próxima a Zafra ( Badajoz ), ideal para vivir o recreo, en perfectas condiciones de habitabilidad y uso. Reformada con todas sus ventanas y puertas de nueva colocación, como el mobiliario   de cocina, electrodomésticos. Abastecido por 2 pozos con mucha agua.",824800845,Carretera Badajoz Granada s/n,160000,4
Badajoz,100863289,"Piso en Hernan Cortes, 6",Piso,Vivienda planta baja reformada nueva a estrenar. Cocina amueblada con electrodomésticos nuevos.,824800845,"HERNAN CORTES, 6",60000,2
Badajoz,100743831,Piso,Piso,"Proserpina, Mérida. Se vende estupendo piso en Proserpina, Mérida. la vivienda consta de un gran salón con acceso a una terraza muy espaciosa, cocina integrada en el salón, dos amplios dormitorios con mucha luz, y baño completo con bañera, tiene el suelo de terrazo pulido muy bien conservado. La vivienda en su totalidad está en buen estado de conservación. Las zonas comunes dispone de piscina, un gran jardín y plaza de parking. No pierda la oportunidad. Pida información sin compromiso.",824800338,Urbanización Proserpina,98000,2
Badajoz,101651701,Chalet adosado,Chalet,"En planta baja con amplio salón, cocina con una terraza lavadero de 4 m2 y un baño completo y un patio de 14 m2. En la primera planta tenemos tres dormitorios, dos baños completos, uno con bañera y otro con plato de ducha, suelos de terrazo, ventanas de aluminio, buenas calidades y radiadores eléctricos. Plaza de garaje y trastero incluidos en el precio. Zona comunitaria con piscina y zona ajardinada.",824800557,Pedanías norte,138500,3
Badajoz,101114546,Piso,Piso,Ref. 7904/2375..,924551938,Zafra,120000,3
Badajoz,100863619,Piso en Calle Huertecillos s/n,Piso,Vivienda muy céntrica próxima ayuntamiento.,824800845,Calle Huertecillos s/n,90000,4
Badajoz,100743791,Chalet pareado,Chalet,"Trujillanos. Se vende preciosa casa adosada, situada a tan solo 5 minutos del centro de Mérida. La vivienda consta de recibidor, amplio salón con ventanal, bonita chimenea y con Split de bomba frio calor, cocina amplia y funcional, aseo, cuarto trastero y patio, todo ello en planta baja. La primera planta dispone de 3 amplias habitaciones todas ellas con ventanas al exterior, y un baño completo, la habitación principal consta también de una estancia destinada a posible vestidor, toda ésta planta consta de preinstalación de climatización por conductos. la vivienda tiene suelos de terrazo pulido, carpintería exterior de aluminio, carpintería interior de madera sapelli. La vivienda tiene muchas posibilidades. No pierda la oportunidad. Pida información sin compromiso.",824800338,Trujillanos,85000,3
Badajoz,99260392,Casa independiente,Chalet,Ref. 7904/2299..,924551938,Los Santos de Maimona,120000,8
Badajoz,100112010,Casa independiente,Chalet,Ref. 7904/2330...,924551938,Medina de las Torres,195000,6
Badajoz,100534631,Casa independiente,Chalet,Ref. 7904/2340..,924551938,Zafra,100000,4
Badajoz,95831596,"Casa de pueblo en Mesones, 17",Casa Rural,"Casa de Pueblo, con una superficie construida de ciento ochenta y cinco metros cuadrados y de solar de doscientos metros cuadrados. Consta de pasillo, cuatro habitaciones, comedor, cocina, baño, patio, corral y doblados. Cerca del centro, de supermercado, etc.. . Precio de 37.000, 00 euros.",824800667,"MESONES, 17",33000,4
Badajoz,101492675,Ático,Ático,"Amplia vivienda en una de las mejores urbanizaciones de las Vaguadas. Frente al centro comercial. Zonas comunes con piscina, pistas de tenis y jardines. En planta baja tenemos un amplio salón con chimenea desde donde se accede a la terraza con vistas a las zonas comunes, cocina, dormito principal con baño y un dormitorio de servicio. En la planta segunda tenemos un amplio distribuidor con un baño de servicio y tres dormitorios, uno de ellos con baño.  en la ultima planta tenemos una buhardilla.  Calefacción y aire acondicionado. Cuenta con dos amplias plazas de garaje y gran trastero.",824800557,Las Vaguadas - Carretera Valverde,380000,5
Badajoz,95831596,"Casa de pueblo en Mesones, 17",Casa Rural,"Casa de Pueblo, con una superficie construida de ciento ochenta y cinco metros cuadrados y de solar de doscientos metros cuadrados. Consta de pasillo, cuatro habitaciones, comedor, cocina, baño, patio, corral y doblados. Cerca del centro, de supermercado, etc.. . Precio de 37.000, 00 euros.",824800667,"MESONES, 17",33000,4
Badajoz,101172383,Piso en Calle Newton,Piso,"Amplia vivienda de 4 dormitorios en Barriada de Llera (Badajoz), barrio tranquilo muy cerca de Badajoz. La vivienda en planta baja, con una suerficie útil de 96 m2 consta de salón, cocina amueblada con patio, 4 dormitorios y 2 baños. Incluido en el precio amplia Plaza de Garaje y amplio trasero.",824800557,Calle Newton,149000,4
Badajoz,96691947,Finca rústica,Casa Rural,"PRECIOSA FINCA RÚSTICA DE OLIVOS Y ALGUNAS HIGUERAS, POZO Y CASA DE APEROS.  LOCALIZACIÓN: Situada a 3 km de la población dirección Cañaveral de León, a 75 minutos de Sevilla capital.  Se accede a la finca por buen camino de campo. Se encuentra cercada con muros de piedra, pozo, casa de aperos de unos 15 m2 a reformar si se quiere tener casa de campo. El enganche de la luz se sitúa en frente de la finca. Da una producción media de 6000 Kg de aceitunas al año.  Posee registro porcino.  Según catastro tiene una superficie de 2,91 Hectáreas.  IDEAL SI DESEAS TENER TU FINCA CON SU FUTURA CASITA Y DESCONECTAR.  Honorarios de intermediación incluidos en el precio de venta.  Demás impuestos no incluidos (ITP, Gastos de Notaría y Registro).  Confía en Fincas M y M, llevamos más de 40 años cumpliendo el sueño de muchos clientes.   Por expresa voluntad de la propiedad, gestionamos este inmueble en EXCLUSIVA por lo que rogamos no se moleste a vecinos o propiedad para garantizar una mejor gestión de la venta, gracias.",854780221,Fuentes de Leon,60000,0
Badajoz,96697932,Finca rústica,Casa Rural,"Finca de olivos con casa de aperos a reformar y cuadra.  Situada a 3 km de la población con buen acceso.  posee aljibe de agua con una capacidad de unos 20.000 litros/hora.  La luz se sitúa en frente de la parcela, habría que hace enganche o bien poner placas solares.  cercada con muros de piedra.  Parte de la pared de la casa da a otra casa de otra propiedad, también en venta 49.000 €.    Por este motivo es interesante la compra de las dos para ampliar la casa y posee el doble de terreno.  (precio 84.000 €).  zona muy tranquila y rodeado de naturaleza.  Ahora tienes esta fabulosa oportunidad, no la pierdas.  organiza ya su visita.  honorarios de intermediación No incluidos en el precio de venta.  (demás impuestos no incluidos: itp, notaría y registro).",854780221,Fuentes de Leon,35000,0
Badajoz,94256447,Casa de pueblo en carlos lima,Casa Rural,"Superficie: 246 m2 CASA EN VENTA Situación: OLIVA DE LA FRONTERA Descripción: Casa en venta en muy buen estado. Superficie de solar doscientos cincuenta metros cuadrados. Superficie construida de doscientos cuarenta y seis metros cuadrados.  Consta de cuatro dormitorios, Salón comedor, cocina, baño y patio. Tejados nuevos.",824800667,carlos lima,86000,4
Badajoz,100862280,Piso en Santa Clara s/n,Piso,"Piso situado de esquina entre calle santa clara y calle san miguel cocina amueblada, muy luminosa con enormes dependencias. En perfecto estado de habitabilidad.",824800845,SANTA CLARA s/n,135000,5
Badajoz,102316690,Piso,Piso,"Piso 90 m² en Mérida, Badajoz SIN COMISION PARA EL COMPRADOR. SE VENDE ESTE BONITO PISO DE ESQUINA EN EL III MILENIO (EDIF. SANTA INÉS) CON ASCENSOR Y GARAJE. Consta de salón/comedor, cocina amueblada con electrodomésticos, 3 dormitorios, 1 baño y 1 aseo. Está equipado con calefacción por gas ciudad, split F/C, cierres exteriore con climalit, mosquiteras, . está muy bién y tiene un precio estupendo, si lo ves, te lo quedas.",824800447,San Juan - Santa Isabel,74900,3
Badajoz,102206680,Piso,Piso,"Piso en planta séptima con dos ascensores en pleno centro de Mérida, en Rambla Mártir Santa Eulalia, calle en breve va a pasar a plataforma única con la tranquilidad y seguridad para las familias con niño, tenemos disponible todos los servicios ( tiendas, farmacias, restaurantes, bancos,... y muchas zonas verdes). La distribución del piso es la siguiente: 3 dormitorios, 1 baño, salón, cocina amueblada, balcón y terraza lavadero. Ademas el edificio dispone de plazas de garajes, correspondiendo un plazo de dos meses por vivienda y muchas zonas comunes. Si te gusta el centro y ademas tienes hijos pequeños, esta es tu oportunidad de vivir y disfrutar de una de las zonas más emblemáticas de la ciudad. si quieres visitarlo, llámanos y te lo enseñamos, sin compromiso.",824800266,Centro - Argentina,85000,3
Badajoz,101292004,Piso,Piso,"Oportunidad piso en venta en santa marina, con una superficie de 100 m2, distribuido en hall de entrada, salón con salida a la terraza, cocina amueblada con electrodomésticos, tres habitaciones, dos dobles y una sencilla, baño amplio con plato de ducha, suelos de gres, ventanas en aluminio blanco, puertas de sapelly, portero automatico, ascensor, totalmente exterior, instalacion electrica y fontaneria nuevas, comunidad 40 euros.",824800222,Santa Marina - La Paz,125000,3
Badajoz,99942173,Piso,Piso,"Apartamento 62 m² en Mérida, Badajoz Magnífica oportunidad en Sindicales, cercana a todo tipo de servicios.  ¿Buscas independizarte o invertir para alquiler? Mira este apartamento de 2 dormitorios, totalmente reformado en 2017. Se han cambiado tuberías y electricidad. Baño reformado con plato de ducha y mampara.  Las ventanas son de aluminio tipo climalit, con palillería interior y apertura oscilobatiente. Todas las estancias dan al exterior.  La vivienda se encuentra en la segunda planta del edificio, se vende totalmente amueblada y equipada, para entrar a vivir.  No dudes en venir a verlo.  Eméritacasa, tu inmobiliaria de confianza en Mérida.",824800643,San Luis - Albarregas,53000,2
Badajoz,101979062,Piso,Piso,"Magnífica vivienda en uno de las mejores zonas de la ciudad, avda. de Colon, rodeada de todos los servios necesarios, colegios, parques, supermercados, etc. Cuenta con hall de entrada, amplio salón comedor, dos balcones, cocina con terraza lavadero, cuatro dormitorios, un baño completo, un aseo, calefacción individual, muy luminosa.  MULTITUD POSIBILIDADES DE REFORMA. VEN A VISITARLO.",824800518,Santa Marina - La Paz,169000,4
